video_id,label,source,dataset,method,skip_frames,n_detected_frames,target_frames,feat_shape,video_path
celebdf_real_00257,0,CelebDF,CelebDF,real,5,65,64,"[64, 30]",YouTube-real/00257.mp4
celebdf_real_00258,0,CelebDF,CelebDF,real,7,66,64,"[64, 30]",YouTube-real/00258.mp4
celebdf_real_00259,0,CelebDF,CelebDF,real,5,65,64,"[64, 30]",YouTube-real/00259.mp4
celebdf_real_00260,0,CelebDF,CelebDF,real,5,64,64,"[64, 30]",YouTube-real/00260.mp4
celebdf_real_00261,0,CelebDF,CelebDF,real,5,64,64,"[64, 30]",YouTube-real/00261.mp4
celebdf_real_00262,0,CelebDF,CelebDF,real,5,65,64,"[64, 30]",YouTube-real/00262.mp4
celebdf_real_00263,0,CelebDF,CelebDF,real,5,66,64,"[64, 30]",YouTube-real/00263.mp4
celebdf_real_00264,0,CelebDF,CelebDF,real,5,64,64,"[64, 30]",YouTube-real/00264.mp4
celebdf_real_00265,0,CelebDF,CelebDF,real,7,67,64,"[64, 30]",YouTube-real/00265.mp4
celebdf_real_00266,0,CelebDF,CelebDF,real,5,66,64,"[64, 30]",YouTube-real/00266.mp4
celebdf_real_00267,0,CelebDF,CelebDF,real,4,63,64,"[64, 30]",YouTube-real/00267.mp4
celebdf_real_00268,0,CelebDF,CelebDF,real,5,63,64,"[64, 30]",YouTube-real/00268.mp4
celebdf_real_00269,0,CelebDF,CelebDF,real,5,64,64,"[64, 30]",YouTube-real/00269.mp4
celebdf_real_00270,0,CelebDF,CelebDF,real,5,63,64,"[64, 30]",YouTube-real/00270.mp4
celebdf_real_00271,0,CelebDF,CelebDF,real,5,59,64,"[64, 30]",YouTube-real/00271.mp4
celebdf_real_00272,0,CelebDF,CelebDF,real,5,64,64,"[64, 30]",YouTube-real/00272.mp4
celebdf_real_00273,0,CelebDF,CelebDF,real,5,65,64,"[64, 30]",YouTube-real/00273.mp4
celebdf_real_00274,0,CelebDF,CelebDF,real,7,66,64,"[64, 30]",YouTube-real/00274.mp4
celebdf_real_00275,0,CelebDF,CelebDF,real,7,66,64,"[64, 30]",YouTube-real/00275.mp4
celebdf_real_00276,0,CelebDF,CelebDF,real,7,66,64,"[64, 30]",YouTube-real/00276.mp4
celebdf_real_00277,0,CelebDF,CelebDF,real,7,67,64,"[64, 30]",YouTube-real/00277.mp4
celebdf_real_00278,0,CelebDF,CelebDF,real,6,65,64,"[64, 30]",YouTube-real/00278.mp4
celebdf_real_00279,0,CelebDF,CelebDF,real,7,65,64,"[64, 30]",YouTube-real/00279.mp4
celebdf_real_00280,0,CelebDF,CelebDF,real,6,65,64,"[64, 30]",YouTube-real/00280.mp4
celebdf_real_00281,0,CelebDF,CelebDF,real,7,66,64,"[64, 30]",YouTube-real/00281.mp4
celebdf_real_00282,0,CelebDF,CelebDF,real,7,64,64,"[64, 30]",YouTube-real/00282.mp4
celebdf_real_00283,0,CelebDF,CelebDF,real,6,66,64,"[64, 30]",YouTube-real/00283.mp4
celebdf_real_00284,0,CelebDF,CelebDF,real,7,67,64,"[64, 30]",YouTube-real/00284.mp4
celebdf_real_00285,0,CelebDF,CelebDF,real,7,64,64,"[64, 30]",YouTube-real/00285.mp4
celebdf_real_00286,0,CelebDF,CelebDF,real,7,66,64,"[64, 30]",YouTube-real/00286.mp4
celebdf_real_00287,0,CelebDF,CelebDF,real,7,67,64,"[64, 30]",YouTube-real/00287.mp4
celebdf_real_00288,0,CelebDF,CelebDF,real,7,67,64,"[64, 30]",YouTube-real/00288.mp4
celebdf_real_00289,0,CelebDF,CelebDF,real,5,63,64,"[64, 30]",YouTube-real/00289.mp4
celebdf_real_00290,0,CelebDF,CelebDF,real,7,66,64,"[64, 30]",YouTube-real/00290.mp4
celebdf_real_00291,0,CelebDF,CelebDF,real,7,66,64,"[64, 30]",YouTube-real/00291.mp4
celebdf_real_00292,0,CelebDF,CelebDF,real,7,65,64,"[64, 30]",YouTube-real/00292.mp4
celebdf_real_00293,0,CelebDF,CelebDF,real,7,61,64,"[64, 30]",YouTube-real/00293.mp4
celebdf_real_00294,0,CelebDF,CelebDF,real,8,63,64,"[64, 30]",YouTube-real/00294.mp4
celebdf_real_00295,0,CelebDF,CelebDF,real,7,65,64,"[64, 30]",YouTube-real/00295.mp4
celebdf_real_00296,0,CelebDF,CelebDF,real,7,67,64,"[64, 30]",YouTube-real/00296.mp4
celebdf_real_00297,0,CelebDF,CelebDF,real,7,64,64,"[64, 30]",YouTube-real/00297.mp4
celebdf_real_00298,0,CelebDF,CelebDF,real,7,66,64,"[64, 30]",YouTube-real/00298.mp4
celebdf_real_00299,0,CelebDF,CelebDF,real,7,67,64,"[64, 30]",YouTube-real/00299.mp4
celebdf_real_id0_0000,0,CelebDF,CelebDF,real,7,67,64,"[64, 30]",Celeb-real/id0_0000.mp4
celebdf_real_id0_0001,0,CelebDF,CelebDF,real,5,61,64,"[64, 30]",Celeb-real/id0_0001.mp4
celebdf_real_id0_0002,0,CelebDF,CelebDF,real,5,70,64,"[64, 30]",Celeb-real/id0_0002.mp4
celebdf_real_id0_0003,0,CelebDF,CelebDF,real,8,67,64,"[64, 30]",Celeb-real/id0_0003.mp4
celebdf_real_id0_0004,0,CelebDF,CelebDF,real,5,66,64,"[64, 30]",Celeb-real/id0_0004.mp4
celebdf_real_id0_0005,0,CelebDF,CelebDF,real,7,66,64,"[64, 30]",Celeb-real/id0_0005.mp4
celebdf_real_id0_0006,0,CelebDF,CelebDF,real,8,67,64,"[64, 30]",Celeb-real/id0_0006.mp4
celebdf_real_id0_0007,0,CelebDF,CelebDF,real,7,69,64,"[64, 30]",Celeb-real/id0_0007.mp4
celebdf_real_id0_0008,0,CelebDF,CelebDF,real,7,67,64,"[64, 30]",Celeb-real/id0_0008.mp4
celebdf_real_id0_0009,0,CelebDF,CelebDF,real,8,65,64,"[64, 30]",Celeb-real/id0_0009.mp4
celebdf_real_id10_0000,0,CelebDF,CelebDF,real,4,60,64,"[64, 30]",Celeb-real/id10_0000.mp4
celebdf_real_id10_0001,0,CelebDF,CelebDF,real,2,73,64,"[64, 30]",Celeb-real/id10_0001.mp4
celebdf_real_id10_0002,0,CelebDF,CelebDF,real,5,65,64,"[64, 30]",Celeb-real/id10_0002.mp4
celebdf_real_id10_0003,0,CelebDF,CelebDF,real,5,71,64,"[64, 30]",Celeb-real/id10_0003.mp4
celebdf_real_id10_0004,0,CelebDF,CelebDF,real,8,65,64,"[64, 30]",Celeb-real/id10_0004.mp4
celebdf_real_id10_0005,0,CelebDF,CelebDF,real,5,64,64,"[64, 30]",Celeb-real/id10_0005.mp4
celebdf_real_id10_0006,0,CelebDF,CelebDF,real,3,58,64,"[64, 30]",Celeb-real/id10_0006.mp4
celebdf_real_id10_0007,0,CelebDF,CelebDF,real,8,63,64,"[64, 30]",Celeb-real/id10_0007.mp4
celebdf_real_id10_0008,0,CelebDF,CelebDF,real,6,64,64,"[64, 30]",Celeb-real/id10_0008.mp4
celebdf_real_id10_0009,0,CelebDF,CelebDF,real,8,67,64,"[64, 30]",Celeb-real/id10_0009.mp4
celebdf_real_id11_0000,0,CelebDF,CelebDF,real,6,63,64,"[64, 30]",Celeb-real/id11_0000.mp4
celebdf_real_id11_0001,0,CelebDF,CelebDF,real,7,63,64,"[64, 30]",Celeb-real/id11_0001.mp4
celebdf_real_id11_0002,0,CelebDF,CelebDF,real,6,60,64,"[64, 30]",Celeb-real/id11_0002.mp4
celebdf_real_id11_0003,0,CelebDF,CelebDF,real,5,63,64,"[64, 30]",Celeb-real/id11_0003.mp4
celebdf_real_id11_0004,0,CelebDF,CelebDF,real,5,70,64,"[64, 30]",Celeb-real/id11_0004.mp4
celebdf_real_id11_0005,0,CelebDF,CelebDF,real,5,66,64,"[64, 30]",Celeb-real/id11_0005.mp4
celebdf_real_id11_0006,0,CelebDF,CelebDF,real,5,64,64,"[64, 30]",Celeb-real/id11_0006.mp4
celebdf_real_id11_0007,0,CelebDF,CelebDF,real,5,64,64,"[64, 30]",Celeb-real/id11_0007.mp4
celebdf_real_id11_0008,0,CelebDF,CelebDF,real,6,62,64,"[64, 30]",Celeb-real/id11_0008.mp4
celebdf_real_id11_0009,0,CelebDF,CelebDF,real,6,67,64,"[64, 30]",Celeb-real/id11_0009.mp4
celebdf_real_id11_0010,0,CelebDF,CelebDF,real,5,66,64,"[64, 30]",Celeb-real/id11_0010.mp4
celebdf_real_id12_0000,0,CelebDF,CelebDF,real,6,63,64,"[64, 30]",Celeb-real/id12_0000.mp4
celebdf_real_id12_0001,0,CelebDF,CelebDF,real,6,67,64,"[64, 30]",Celeb-real/id12_0001.mp4
celebdf_real_id12_0002,0,CelebDF,CelebDF,real,6,61,64,"[64, 30]",Celeb-real/id12_0002.mp4
celebdf_real_id12_0003,0,CelebDF,CelebDF,real,6,64,64,"[64, 30]",Celeb-real/id12_0003.mp4
celebdf_real_id12_0004,0,CelebDF,CelebDF,real,5,68,64,"[64, 30]",Celeb-real/id12_0004.mp4
celebdf_real_id12_0005,0,CelebDF,CelebDF,real,5,63,64,"[64, 30]",Celeb-real/id12_0005.mp4
celebdf_real_id12_0006,0,CelebDF,CelebDF,real,5,62,64,"[64, 30]",Celeb-real/id12_0006.mp4
celebdf_real_id13_0000,0,CelebDF,CelebDF,real,5,66,64,"[64, 30]",Celeb-real/id13_0000.mp4
celebdf_real_id13_0001,0,CelebDF,CelebDF,real,5,70,64,"[64, 30]",Celeb-real/id13_0001.mp4
celebdf_real_id13_0002,0,CelebDF,CelebDF,real,6,67,64,"[64, 30]",Celeb-real/id13_0002.mp4
celebdf_real_id13_0003,0,CelebDF,CelebDF,real,5,68,64,"[64, 30]",Celeb-real/id13_0003.mp4
celebdf_real_id13_0004,0,CelebDF,CelebDF,real,6,59,64,"[64, 30]",Celeb-real/id13_0004.mp4
celebdf_real_id13_0005,0,CelebDF,CelebDF,real,5,62,64,"[64, 30]",Celeb-real/id13_0005.mp4
celebdf_real_id13_0006,0,CelebDF,CelebDF,real,5,67,64,"[64, 30]",Celeb-real/id13_0006.mp4
celebdf_real_id13_0007,0,CelebDF,CelebDF,real,7,65,64,"[64, 30]",Celeb-real/id13_0007.mp4
celebdf_real_id13_0008,0,CelebDF,CelebDF,real,7,66,64,"[64, 30]",Celeb-real/id13_0008.mp4
celebdf_real_id13_0009,0,CelebDF,CelebDF,real,7,63,64,"[64, 30]",Celeb-real/id13_0009.mp4
celebdf_real_id13_0010,0,CelebDF,CelebDF,real,5,67,64,"[64, 30]",Celeb-real/id13_0010.mp4
celebdf_real_id13_0011,0,CelebDF,CelebDF,real,7,67,64,"[64, 30]",Celeb-real/id13_0011.mp4
celebdf_real_id13_0012,0,CelebDF,CelebDF,real,8,64,64,"[64, 30]",Celeb-real/id13_0012.mp4
celebdf_real_id13_0013,0,CelebDF,CelebDF,real,7,66,64,"[64, 30]",Celeb-real/id13_0013.mp4
celebdf_real_id13_0014,0,CelebDF,CelebDF,real,6,65,64,"[64, 30]",Celeb-real/id13_0014.mp4
celebdf_real_id13_0015,0,CelebDF,CelebDF,real,8,62,64,"[64, 30]",Celeb-real/id13_0015.mp4
celebdf_real_id16_0000,0,CelebDF,CelebDF,real,5,64,64,"[64, 30]",Celeb-real/id16_0000.mp4
celebdf_real_id16_0001,0,CelebDF,CelebDF,real,5,64,64,"[64, 30]",Celeb-real/id16_0001.mp4
celebdf_real_id16_0002,0,CelebDF,CelebDF,real,6,61,64,"[64, 30]",Celeb-real/id16_0002.mp4
celebdf_real_id16_0003,0,CelebDF,CelebDF,real,5,61,64,"[64, 30]",Celeb-real/id16_0003.mp4
celebdf_real_id16_0004,0,CelebDF,CelebDF,real,6,69,64,"[64, 30]",Celeb-real/id16_0004.mp4
celebdf_real_id16_0005,0,CelebDF,CelebDF,real,5,69,64,"[64, 30]",Celeb-real/id16_0005.mp4
celebdf_real_id16_0006,0,CelebDF,CelebDF,real,4,56,64,"[64, 30]",Celeb-real/id16_0006.mp4
celebdf_real_id16_0007,0,CelebDF,CelebDF,real,4,71,64,"[64, 30]",Celeb-real/id16_0007.mp4
celebdf_real_id16_0008,0,CelebDF,CelebDF,real,5,68,64,"[64, 30]",Celeb-real/id16_0008.mp4
celebdf_real_id16_0009,0,CelebDF,CelebDF,real,5,63,64,"[64, 30]",Celeb-real/id16_0009.mp4
celebdf_real_id16_0010,0,CelebDF,CelebDF,real,5,65,64,"[64, 30]",Celeb-real/id16_0010.mp4
celebdf_real_id16_0011,0,CelebDF,CelebDF,real,4,68,64,"[64, 30]",Celeb-real/id16_0011.mp4
celebdf_real_id16_0012,0,CelebDF,CelebDF,real,5,62,64,"[64, 30]",Celeb-real/id16_0012.mp4
celebdf_real_id16_0013,0,CelebDF,CelebDF,real,5,63,64,"[64, 30]",Celeb-real/id16_0013.mp4
celebdf_real_id17_0000,0,CelebDF,CelebDF,real,5,61,64,"[64, 30]",Celeb-real/id17_0000.mp4
celebdf_real_id17_0001,0,CelebDF,CelebDF,real,5,63,64,"[64, 30]",Celeb-real/id17_0001.mp4
celebdf_real_id17_0002,0,CelebDF,CelebDF,real,5,67,64,"[64, 30]",Celeb-real/id17_0002.mp4
celebdf_real_id17_0003,0,CelebDF,CelebDF,real,4,62,64,"[64, 30]",Celeb-real/id17_0003.mp4
celebdf_real_id17_0004,0,CelebDF,CelebDF,real,5,62,64,"[64, 30]",Celeb-real/id17_0004.mp4
celebdf_real_id17_0005,0,CelebDF,CelebDF,real,5,63,64,"[64, 30]",Celeb-real/id17_0005.mp4
celebdf_real_id17_0006,0,CelebDF,CelebDF,real,3,67,64,"[64, 30]",Celeb-real/id17_0006.mp4
celebdf_real_id17_0007,0,CelebDF,CelebDF,real,4,69,64,"[64, 30]",Celeb-real/id17_0007.mp4
celebdf_real_id17_0008,0,CelebDF,CelebDF,real,4,68,64,"[64, 30]",Celeb-real/id17_0008.mp4
celebdf_real_id17_0009,0,CelebDF,CelebDF,real,5,60,64,"[64, 30]",Celeb-real/id17_0009.mp4
celebdf_real_id19_0000,0,CelebDF,CelebDF,real,5,66,64,"[64, 30]",Celeb-real/id19_0000.mp4
celebdf_real_id19_0001,0,CelebDF,CelebDF,real,5,67,64,"[64, 30]",Celeb-real/id19_0001.mp4
celebdf_real_id19_0002,0,CelebDF,CelebDF,real,5,64,64,"[64, 30]",Celeb-real/id19_0002.mp4
celebdf_real_id19_0003,0,CelebDF,CelebDF,real,5,68,64,"[64, 30]",Celeb-real/id19_0003.mp4
celebdf_real_id19_0004,0,CelebDF,CelebDF,real,5,65,64,"[64, 30]",Celeb-real/id19_0004.mp4
celebdf_real_id19_0005,0,CelebDF,CelebDF,real,5,65,64,"[64, 30]",Celeb-real/id19_0005.mp4
celebdf_real_id19_0006,0,CelebDF,CelebDF,real,5,68,64,"[64, 30]",Celeb-real/id19_0006.mp4
celebdf_real_id19_0007,0,CelebDF,CelebDF,real,5,66,64,"[64, 30]",Celeb-real/id19_0007.mp4
celebdf_real_id19_0008,0,CelebDF,CelebDF,real,5,65,64,"[64, 30]",Celeb-real/id19_0008.mp4
celebdf_real_id19_0009,0,CelebDF,CelebDF,real,5,69,64,"[64, 30]",Celeb-real/id19_0009.mp4
celebdf_real_id1_0000,0,CelebDF,CelebDF,real,6,62,64,"[64, 30]",Celeb-real/id1_0000.mp4
celebdf_real_id1_0001,0,CelebDF,CelebDF,real,4,69,64,"[64, 30]",Celeb-real/id1_0001.mp4
celebdf_real_id1_0002,0,CelebDF,CelebDF,real,6,67,64,"[64, 30]",Celeb-real/id1_0002.mp4
celebdf_real_id1_0003,0,CelebDF,CelebDF,real,7,65,64,"[64, 30]",Celeb-real/id1_0003.mp4
celebdf_real_id1_0004,0,CelebDF,CelebDF,real,6,69,64,"[64, 30]",Celeb-real/id1_0004.mp4
celebdf_real_id1_0005,0,CelebDF,CelebDF,real,7,61,64,"[64, 30]",Celeb-real/id1_0005.mp4
celebdf_real_id1_0006,0,CelebDF,CelebDF,real,8,64,64,"[64, 30]",Celeb-real/id1_0006.mp4
celebdf_real_id1_0007,0,CelebDF,CelebDF,real,5,66,64,"[64, 30]",Celeb-real/id1_0007.mp4
celebdf_real_id1_0008,0,CelebDF,CelebDF,real,8,65,64,"[64, 30]",Celeb-real/id1_0008.mp4
celebdf_real_id1_0009,0,CelebDF,CelebDF,real,6,69,64,"[64, 30]",Celeb-real/id1_0009.mp4
celebdf_real_id20_0000,0,CelebDF,CelebDF,real,5,63,64,"[64, 30]",Celeb-real/id20_0000.mp4
celebdf_real_id20_0001,0,CelebDF,CelebDF,real,5,62,64,"[64, 30]",Celeb-real/id20_0001.mp4
celebdf_real_id20_0002,0,CelebDF,CelebDF,real,5,63,64,"[64, 30]",Celeb-real/id20_0002.mp4
celebdf_real_id20_0003,0,CelebDF,CelebDF,real,5,68,64,"[64, 30]",Celeb-real/id20_0003.mp4
celebdf_real_id20_0004,0,CelebDF,CelebDF,real,5,65,64,"[64, 30]",Celeb-real/id20_0004.mp4
celebdf_real_id20_0005,0,CelebDF,CelebDF,real,5,65,64,"[64, 30]",Celeb-real/id20_0005.mp4
celebdf_real_id20_0006,0,CelebDF,CelebDF,real,5,66,64,"[64, 30]",Celeb-real/id20_0006.mp4
celebdf_real_id20_0007,0,CelebDF,CelebDF,real,5,70,64,"[64, 30]",Celeb-real/id20_0007.mp4
celebdf_real_id20_0008,0,CelebDF,CelebDF,real,5,68,64,"[64, 30]",Celeb-real/id20_0008.mp4
celebdf_real_id20_0009,0,CelebDF,CelebDF,real,5,67,64,"[64, 30]",Celeb-real/id20_0009.mp4
celebdf_real_id21_0000,0,CelebDF,CelebDF,real,4,59,64,"[64, 30]",Celeb-real/id21_0000.mp4
celebdf_real_id21_0001,0,CelebDF,CelebDF,real,4,66,64,"[64, 30]",Celeb-real/id21_0001.mp4
celebdf_real_id21_0002,0,CelebDF,CelebDF,real,5,67,64,"[64, 30]",Celeb-real/id21_0002.mp4
celebdf_real_id21_0003,0,CelebDF,CelebDF,real,3,60,64,"[64, 30]",Celeb-real/id21_0003.mp4
celebdf_real_id21_0004,0,CelebDF,CelebDF,real,4,57,64,"[64, 30]",Celeb-real/id21_0004.mp4
celebdf_real_id21_0005,0,CelebDF,CelebDF,real,3,55,64,"[64, 30]",Celeb-real/id21_0005.mp4
celebdf_real_id21_0006,0,CelebDF,CelebDF,real,6,60,64,"[64, 30]",Celeb-real/id21_0006.mp4
celebdf_real_id21_0007,0,CelebDF,CelebDF,real,5,64,64,"[64, 30]",Celeb-real/id21_0007.mp4
celebdf_real_id21_0008,0,CelebDF,CelebDF,real,5,65,64,"[64, 30]",Celeb-real/id21_0008.mp4
celebdf_real_id21_0009,0,CelebDF,CelebDF,real,5,64,64,"[64, 30]",Celeb-real/id21_0009.mp4
celebdf_real_id22_0000,0,CelebDF,CelebDF,real,3,67,64,"[64, 30]",Celeb-real/id22_0000.mp4
celebdf_real_id22_0001,0,CelebDF,CelebDF,real,5,62,64,"[64, 30]",Celeb-real/id22_0001.mp4
celebdf_real_id22_0002,0,CelebDF,CelebDF,real,4,71,64,"[64, 30]",Celeb-real/id22_0002.mp4
celebdf_real_id22_0003,0,CelebDF,CelebDF,real,4,69,64,"[64, 30]",Celeb-real/id22_0003.mp4
celebdf_real_id22_0004,0,CelebDF,CelebDF,real,5,63,64,"[64, 30]",Celeb-real/id22_0004.mp4
celebdf_real_id22_0005,0,CelebDF,CelebDF,real,6,61,64,"[64, 30]",Celeb-real/id22_0005.mp4
celebdf_real_id22_0006,0,CelebDF,CelebDF,real,5,67,64,"[64, 30]",Celeb-real/id22_0006.mp4
celebdf_real_id22_0007,0,CelebDF,CelebDF,real,5,67,64,"[64, 30]",Celeb-real/id22_0007.mp4
celebdf_real_id22_0008,0,CelebDF,CelebDF,real,5,65,64,"[64, 30]",Celeb-real/id22_0008.mp4
celebdf_real_id22_0009,0,CelebDF,CelebDF,real,5,67,64,"[64, 30]",Celeb-real/id22_0009.mp4
celebdf_real_id23_0000,0,CelebDF,CelebDF,real,5,64,64,"[64, 30]",Celeb-real/id23_0000.mp4
celebdf_real_id23_0001,0,CelebDF,CelebDF,real,5,62,64,"[64, 30]",Celeb-real/id23_0001.mp4
celebdf_real_id23_0002,0,CelebDF,CelebDF,real,5,64,64,"[64, 30]",Celeb-real/id23_0002.mp4
celebdf_real_id23_0003,0,CelebDF,CelebDF,real,3,62,64,"[64, 30]",Celeb-real/id23_0003.mp4
celebdf_real_id23_0004,0,CelebDF,CelebDF,real,5,62,64,"[64, 30]",Celeb-real/id23_0004.mp4
celebdf_real_id23_0005,0,CelebDF,CelebDF,real,5,62,64,"[64, 30]",Celeb-real/id23_0005.mp4
celebdf_real_id23_0006,0,CelebDF,CelebDF,real,5,63,64,"[64, 30]",Celeb-real/id23_0006.mp4
celebdf_real_id23_0007,0,CelebDF,CelebDF,real,5,62,64,"[64, 30]",Celeb-real/id23_0007.mp4
celebdf_real_id23_0008,0,CelebDF,CelebDF,real,5,62,64,"[64, 30]",Celeb-real/id23_0008.mp4
celebdf_real_id23_0009,0,CelebDF,CelebDF,real,5,64,64,"[64, 30]",Celeb-real/id23_0009.mp4
celebdf_real_id24_0000,0,CelebDF,CelebDF,real,5,59,64,"[64, 30]",Celeb-real/id24_0000.mp4
celebdf_real_id24_0001,0,CelebDF,CelebDF,real,5,63,64,"[64, 30]",Celeb-real/id24_0001.mp4
celebdf_real_id24_0002,0,CelebDF,CelebDF,real,5,64,64,"[64, 30]",Celeb-real/id24_0002.mp4
celebdf_real_id24_0003,0,CelebDF,CelebDF,real,5,64,64,"[64, 30]",Celeb-real/id24_0003.mp4
celebdf_real_id24_0004,0,CelebDF,CelebDF,real,5,65,64,"[64, 30]",Celeb-real/id24_0004.mp4
celebdf_real_id24_0005,0,CelebDF,CelebDF,real,5,68,64,"[64, 30]",Celeb-real/id24_0005.mp4
celebdf_real_id24_0006,0,CelebDF,CelebDF,real,5,68,64,"[64, 30]",Celeb-real/id24_0006.mp4
celebdf_real_id24_0007,0,CelebDF,CelebDF,real,5,62,64,"[64, 30]",Celeb-real/id24_0007.mp4
celebdf_real_id24_0008,0,CelebDF,CelebDF,real,5,65,64,"[64, 30]",Celeb-real/id24_0008.mp4
celebdf_real_id24_0009,0,CelebDF,CelebDF,real,5,62,64,"[64, 30]",Celeb-real/id24_0009.mp4
celebdf_real_id25_0000,0,CelebDF,CelebDF,real,4,61,64,"[64, 30]",Celeb-real/id25_0000.mp4
celebdf_real_id25_0001,0,CelebDF,CelebDF,real,5,69,64,"[64, 30]",Celeb-real/id25_0001.mp4
celebdf_real_id25_0002,0,CelebDF,CelebDF,real,5,69,64,"[64, 30]",Celeb-real/id25_0002.mp4
celebdf_real_id25_0003,0,CelebDF,CelebDF,real,4,63,64,"[64, 30]",Celeb-real/id25_0003.mp4
celebdf_real_id25_0004,0,CelebDF,CelebDF,real,5,66,64,"[64, 30]",Celeb-real/id25_0004.mp4
celebdf_real_id25_0005,0,CelebDF,CelebDF,real,5,62,64,"[64, 30]",Celeb-real/id25_0005.mp4
celebdf_real_id25_0006,0,CelebDF,CelebDF,real,5,63,64,"[64, 30]",Celeb-real/id25_0006.mp4
celebdf_real_id25_0007,0,CelebDF,CelebDF,real,5,65,64,"[64, 30]",Celeb-real/id25_0007.mp4
celebdf_real_id25_0008,0,CelebDF,CelebDF,real,5,65,64,"[64, 30]",Celeb-real/id25_0008.mp4
celebdf_real_id25_0009,0,CelebDF,CelebDF,real,5,63,64,"[64, 30]",Celeb-real/id25_0009.mp4
celebdf_real_id25_0010,0,CelebDF,CelebDF,real,6,60,64,"[64, 30]",Celeb-real/id25_0010.mp4
celebdf_real_id26_0000,0,CelebDF,CelebDF,real,5,66,64,"[64, 30]",Celeb-real/id26_0000.mp4
celebdf_real_id26_0001,0,CelebDF,CelebDF,real,5,64,64,"[64, 30]",Celeb-real/id26_0001.mp4
celebdf_real_id26_0002,0,CelebDF,CelebDF,real,5,65,64,"[64, 30]",Celeb-real/id26_0002.mp4
celebdf_real_id26_0003,0,CelebDF,CelebDF,real,4,63,64,"[64, 30]",Celeb-real/id26_0003.mp4
celebdf_real_id26_0004,0,CelebDF,CelebDF,real,5,70,64,"[64, 30]",Celeb-real/id26_0004.mp4
celebdf_real_id26_0005,0,CelebDF,CelebDF,real,5,68,64,"[64, 30]",Celeb-real/id26_0005.mp4
celebdf_real_id26_0006,0,CelebDF,CelebDF,real,5,62,64,"[64, 30]",Celeb-real/id26_0006.mp4
celebdf_real_id26_0007,0,CelebDF,CelebDF,real,5,68,64,"[64, 30]",Celeb-real/id26_0007.mp4
celebdf_real_id26_0008,0,CelebDF,CelebDF,real,5,64,64,"[64, 30]",Celeb-real/id26_0008.mp4
celebdf_real_id26_0009,0,CelebDF,CelebDF,real,5,67,64,"[64, 30]",Celeb-real/id26_0009.mp4
celebdf_real_id27_0000,0,CelebDF,CelebDF,real,5,64,64,"[64, 30]",Celeb-real/id27_0000.mp4
celebdf_real_id27_0001,0,CelebDF,CelebDF,real,4,72,64,"[64, 30]",Celeb-real/id27_0001.mp4
celebdf_real_id27_0002,0,CelebDF,CelebDF,real,5,68,64,"[64, 30]",Celeb-real/id27_0002.mp4
celebdf_real_id27_0003,0,CelebDF,CelebDF,real,4,71,64,"[64, 30]",Celeb-real/id27_0003.mp4
celebdf_real_id27_0004,0,CelebDF,CelebDF,real,5,62,64,"[64, 30]",Celeb-real/id27_0004.mp4
celebdf_real_id27_0005,0,CelebDF,CelebDF,real,1,1,64,"[64, 30]",Celeb-real/id27_0005.mp4
celebdf_real_id27_0006,0,CelebDF,CelebDF,real,5,59,64,"[64, 30]",Celeb-real/id27_0006.mp4
celebdf_real_id27_0007,0,CelebDF,CelebDF,real,5,67,64,"[64, 30]",Celeb-real/id27_0007.mp4
celebdf_real_id27_0008,0,CelebDF,CelebDF,real,5,67,64,"[64, 30]",Celeb-real/id27_0008.mp4
celebdf_real_id27_0009,0,CelebDF,CelebDF,real,5,63,64,"[64, 30]",Celeb-real/id27_0009.mp4
celebdf_real_id28_0000,0,CelebDF,CelebDF,real,5,66,64,"[64, 30]",Celeb-real/id28_0000.mp4
celebdf_real_id28_0001,0,CelebDF,CelebDF,real,5,67,64,"[64, 30]",Celeb-real/id28_0001.mp4
celebdf_real_id28_0002,0,CelebDF,CelebDF,real,5,62,64,"[64, 30]",Celeb-real/id28_0002.mp4
celebdf_real_id28_0003,0,CelebDF,CelebDF,real,5,67,64,"[64, 30]",Celeb-real/id28_0003.mp4
celebdf_real_id28_0004,0,CelebDF,CelebDF,real,5,63,64,"[64, 30]",Celeb-real/id28_0004.mp4
celebdf_real_id28_0005,0,CelebDF,CelebDF,real,5,67,64,"[64, 30]",Celeb-real/id28_0005.mp4
celebdf_real_id28_0006,0,CelebDF,CelebDF,real,5,65,64,"[64, 30]",Celeb-real/id28_0006.mp4
celebdf_real_id28_0007,0,CelebDF,CelebDF,real,5,61,64,"[64, 30]",Celeb-real/id28_0007.mp4
celebdf_real_id28_0008,0,CelebDF,CelebDF,real,5,69,64,"[64, 30]",Celeb-real/id28_0008.mp4
celebdf_real_id28_0009,0,CelebDF,CelebDF,real,5,67,64,"[64, 30]",Celeb-real/id28_0009.mp4
celebdf_real_id29_0000,0,CelebDF,CelebDF,real,7,62,64,"[64, 30]",Celeb-real/id29_0000.mp4
celebdf_real_id29_0001,0,CelebDF,CelebDF,real,5,62,64,"[64, 30]",Celeb-real/id29_0001.mp4
celebdf_real_id29_0002,0,CelebDF,CelebDF,real,7,62,64,"[64, 30]",Celeb-real/id29_0002.mp4
celebdf_real_id29_0003,0,CelebDF,CelebDF,real,5,69,64,"[64, 30]",Celeb-real/id29_0003.mp4
